MODEL,domain,scenario,TIME_STEP,rur_attr,environmental_attr,economy_attr,social_attr,anthropic_attr,broadband_infrastructure_population_covered,workforce_specialization,farms,tourist_visitors,Natural_Capital,proportion_of_newcomers,shared_knowledge,social_innovation,proportion_INFANTS,proportion_ELDERLY_POPULATION,proportion_SCHOOL_AGE_POPULATION,proportion_POST_SCHOOL_POPULATION,proportion_WORKING_AGE_POPULATION,proportion_NEWCOMERS
Segobriga,ENTRP,ENTRP Medium,2031.25,0.2673920778711757,0.09654344124209983,0.25099540685009913,0.27650133954955153,0.46608946608946344,0.46608946608946344,0.5724154219780251,0.016282310214877884,0.10364639472602948,0.09654344124209983,0.4050652095407682,0.0,0.15601632980455182,0.017021749327714244,0.3912364915510795,0.015149318681670014,0.18977752577596135,0.9091802217234507,0.4050652095407682
Segobriga,ENTRP,ENTRP Medium,2031.5,0.26698233467424565,0.09589018276306509,0.2498086385413359,0.2765232769703066,0.45923109421207997,0.45923109421207997,0.5737206730047553,0.0162746202410958,0.10392662248568345,0.09589018276306509,0.4083099261108662,0.0,0.15577091557049663,0.016028124856990147,0.38711115675569935,0.013320026282495184,0.1884778800282463,0.9113815370170993,0.4083099261108662
Segobriga,ENTRP,ENTRP Medium,2031.75,0.26652683086982815,0.09524291167417473,0.24854529807636827,0.2765165713106391,0.4520251245397415,0.4520251245397415,0.575022324586791,0.016266798881874666,0.10416933069925942,0.09524291167417473,0.4113037855308835,0.0,0.1555371866030968,0.015072423903997231,0.38308566705402136,0.011501410569651848,0.18735768037743342,0.9134872022257847,0.4113037855308835
Segobriga,ENTRP,ENTRP Medium,2032.0,0.2660468464406654,0.09460143163774176,0.24725963345222296,0.2764841869898001,0.4447394666159827,0.4447394666159827,0.5763203991387795,0.01625884546513192,0.10437802440347896,0.09460143163774176,0.41404620616741894,0.0,0.1553137347165882,0.014159667304315244,0.37915728241556235,0.009703127823838698,0.18643531051434473,0.9154961477987136,0.41404620616741894
Segobriga,ENTRP,ENTRP Medium,2032.25,0.26606906186157553,0.0939655669987309,0.2474216366026066,0.2764287425610027,0.4447210369103637,0.4447210369103637,0.5776149339634804,0.016250758461702906,0.10455588667875534,0.0939655669987309,0.41653828207645505,0.0,0.15509930610477118,0.013293270990902493,0.3753234745406995,0.007933197313969893,0.18572484783706125,0.9174080221087094,0.41653828207645505
Segobriga,ENTRP,ENTRP Medium,2032.5,0.26607618808675887,0.0933351614958766,0.24757864862731319,0.2763525988975619,0.4447037579502118,0.4447037579502118,0.578905979315027,0.016242535598179196,0.10470580877727152,0.0933351614958766,0.41878314086695956,0.0,0.1548927900027715,0.012475333056268982,0.371581803244333,0.006198363709471011,0.18523601325869182,0.9192228050726023,0.41878314086695956
Segobriga,ENTRP,ENTRP Medium,2032.75,0.2660701959426433,0.09271007597838572,0.2477311643788677,0.2762585468114075,0.4446875579483954,0.4446875579483954,0.580193596697695,0.01623417396226599,0.1048304173075964,0.09271007597838572,0.42078799796597544,0.0,0.15469320779050022,0.01170680742932619,0.36792984155295966,0.004503886462198369,0.18497592595253132,0.9209412561832008,0.42078799796597544
Segobriga,ENTRP,ENTRP Medium,2033.0,0.2660528873802675,0.09209019111214269,0.24787985309216767,0.276149017540323,0.44467236958821227,0.44467236958821227,0.5814789851652579,0.016225620811741826,0.10493209878348375,0.09209019111214269,0.4225605599778497,0.0,0.15449970238183477,0.01098772451237757,0.3643653162101982,0.002853881187373943,0.1849488576366773,0.9225645559787462,0.4225605599778497
Segobriga,ENTRP,ENTRP Medium,2033.25,0.26602579090616957,0.09147534205543921,0.2480253506831443,0.27602603547451693,0.44465812974595514,0.44465812974595514,0.5827634210262743,0.016216838778689718,0.10501302180936306,0.09147534205543921,0.42410882925995874,0.0,0.15431152813219007,0.010317298901267258,0.3608861390655991,0.001251397085183518,0.18515603155859942,0.9240942660078955,0.42410882925995874
Segobriga,ENTRP,ENTRP Medium,2033.5,0.2660116293119197,0.09086532870260594,0.24816802686203174,0.2759247417840796,0.444644779230578,0.444644779230578,0.5840470466512306,0.016207822581409338,0.10507515714433495,0.09086532870260594,0.4254409656380462,0.0,0.15412804123126345,0.009694126614514485,0.3574903838583899,0.0,0.1855959158265671,0.9255322772498896,0.4254409656380462
Segobriga,ENTRP,ENTRP Medium,2033.75,0.2660755874397164,0.0902599812803394,0.2483082220182578,0.27594634600719337,0.4446322625394255,0.4446322625394255,0.5853300038162511,0.016198566595668318,0.1051202958596047,0.0902599812803394,0.4265651860776683,0.0,0.1539486905961367,0.009116374747335244,0.35417625177507117,0.0,0.18626467021225332,0.926880754578607,0.4265651860776683
Segobriga,ENTRP,ENTRP Medium,2034.0,0.26612900133259115,0.08965907188956283,0.2484462326779043,0.27595276169630617,0.44462052762904497,0.44462052762904497,0.5866124331470973,0.01618906494311592,0.10515006578070028,0.08965907188956283,0.42748968982513647,0.0,0.1537730092746097,0.008581886728719837,0.3509420580442242,0.0,0.1871564390608155,0.9281420825081131,0.42748968982513647
Segobriga,ENTRP,ENTRP Medium,2034.25,0.2661725304794841,0.08906244665356951,0.24858168191624358,0.2759452241257288,0.4446095257001611,0.4446095257001611,0.5878944743667706,0.01617931157164971,0.105162651289067,0.08906244665356951,0.4282247148801271,0.0,0.15360060636241166,0.008088305766673512,0.3477857846986238,0.0,0.1882631793827607,0.9293197111608352,0.4282247148801271
Segobriga,ENTRP,ENTRP Medium,2034.5,0.26620658656210516,0.08847000544936867,0.24871272332796474,0.2759253994699609,0.4445992109959475,0.4445992109959475,0.5891762748853416,0.01616935807719557,0.10514876723197013,0.08847000544936867,0.4287839102111754,0.0,0.15343116835215895,0.007632571512418434,0.3447054844735953,0.0,0.18957288972383987,0.930418660745285,0.4287839102111754
Segobriga,ENTRP,ENTRP Medium,2034.75,0.2662313389631056,0.08788165732924229,0.2488400859681439,0.27589314618252875,0.4445895406127822,0.4445895406127822,0.5904591546764673,0.01615919887498177,0.1051108783472458,0.08788165732924229,0.4291729617520171,0.0,0.15326554506961051,0.0072122483097252135,0.3416984288945648,0.0,0.19107217836851254,0.9314439914963116,0.4291729617520171
Segobriga,ENTRP,ENTRP Medium,2035.0,0.26624767362305246,0.08729732258539115,0.24896470489350825,0.2758493229172438,0.44458047432272,0.44458047432272,0.5917432115146323,0.016148824645806414,0.10505369139899116,0.08729732258539115,0.42940264685096424,0.0,0.15310350937616568,0.006824865973713028,0.33876248378574236,0.0,0.19274730196637369,0.9324004514512705,0.42940264685096424
Segobriga,ENTRP,ENTRP Medium,2035.25,0.26625618377701715,0.08671693145706005,0.24908700150733348,0.2757946183712858,0.4445719744069648,0.4445719744069648,0.5930285383996184,0.01613822607082665,0.10497933720219735,0.08671693145706005,0.42948302416670214,0.0,0.15294488022238156,0.006467997984591823,0.33589564741481,0.0,0.1945845122401689,0.9332924791462162,0.42948302416670214
Segobriga,ENTRP,ENTRP Medium,2035.5,0.266256852961438,0.08614042302809044,0.2492073346500033,0.27572880757890156,0.444564005499664,0.444564005499664,0.5943154110443282,0.016127393905260783,0.10488943977267295,0.08614042302809044,0.42941966289148115,0.0,0.1527902418167567,0.006139278685304757,0.3330960371228653,0.0,0.19657016624644696,0.9341242185557783,0.42941966289148115
Segobriga,ENTRP,ENTRP Medium,2035.75,0.266250060140333,0.08556774422821696,0.24932600102540822,0.27565231520418015,0.4445565344413925,0.4445565344413925,0.5956039309717149,0.016116319041843623,0.10478547644387304,0.08556774422821696,0.42922132388996614,0.0,0.15263951353346736,0.005836422718675948,0.3303618763172848,0.0,0.19869084238508614,0.9348995341031747,0.42922132388996614
Segobriga,ENTRP,ENTRP Medium,2036.0,0.26622721633742524,0.08499884892852294,0.24944326896444907,0.27555163154463425,0.44454953014172677,0.44454953014172677,0.5968941818609219,0.01610499256683632,0.10466879132423731,0.08499884892852294,0.428858890532981,0.0,0.15249259230361661,0.005562652630240906,0.3276914050288523,0.0,0.20086642268077926,0.9356338301922571,0.428858890532981
Segobriga,ENTRP,ENTRP Medium,2036.25,0.26618709551456426,0.08443369712244889,0.24955938409771306,0.2754247129683705,0.44454296345035205,0.44454296345035205,0.5981862466404372,0.01609340580965274,0.10454060746567448,0.08443369712244889,0.4283315863881498,0.0,0.15234940546107922,0.005315843492548007,0.3250848952745273,0.0,0.20308165319527904,0.9363274465156016,0.4283315863881498
Segobriga,ENTRP,ENTRP Medium,2036.5,0.26612961912275085,0.08387225418461859,0.24967457122373915,0.2752713123999796,0.444536807036173,0.444536807036173,0.5994802066349927,0.01608155038693331,0.10440203787597808,0.08387225418461859,0.4276425386362781,0.0,0.15220990750577623,0.005093373974361841,0.32254227967270116,0.0,0.2053319571628795,0.9369792160115419,0.4276425386362781
Segobriga,ENTRP,ENTRP Medium,2036.75,0.26605480296477196,0.08331449020057444,0.2497890351069702,0.2750913406635508,0.44453103527393717,0.44453103527393717,0.6007761363259755,0.01606941824152907,0.10425409549283493,0.08331449020057444,0.42679546122326845,0.0,0.1520740719215172,0.004892760887390539,0.3200633659447476,0.0,0.2076126220676444,0.9375883227041206,0.42679546122326845
Segobriga,ENTRP,ENTRP Medium,2037.0,0.26596274093758326,0.08276037315070212,0.24990296114628632,0.27488484082163717,0.4445256241379031,0.4445256241379031,0.6020741045418706,0.016057001677052932,0.1040977022239028,0.08276037315070212,0.4257945147991416,0.0,0.15194188903850772,0.004711616094035007,0.3176478877347735,0.0,0.2099188946771509,0.9381542502519841,0.4257945147991416
Segobriga,ENTRP,ENTRP Medium,2037.25,0.2658535857217185,0.08220972997877517,0.2500164891779681,0.2746519726904688,0.4445205511021222,0.4445205511021222,0.6033741742745287,0.0160442933885179,0.10393369714589666,0.08220972997877517,0.42464422082112707,0.0,0.1518133632905748,0.004547594349188899,0.3152955587276009,0.0,0.21224606133652918,0.9386767348680715,0.42464422082112707
Segobriga,ENTRP,ENTRP Medium,2037.5,0.2657275271958201,0.08166240800890133,0.25012974705302554,0.2743929606084838,0.444515795046921,0.444515795046921,0.6046764017754492,0.016031286488020408,0.10376284394583571,0.08166240800890133,0.4233493939647928,0.0,0.15168851075510342,0.004398592814782739,0.3130058743880738,0.0,0.2145890887534459,0.9391557908353625,0.4233493939647928
Segobriga,ENTRP,ENTRP Medium,2037.75,0.26558474995807996,0.08111827289081802,0.2502426970872341,0.2741081126641054,0.44451133617120214,0.44451133617120214,0.6059808365928595,0.016017974524338972,0.10358506525695188,0.08111827289081802,0.4219150834264551,0.0,0.1515673569151078,0.0042626352640743525,0.31077824650223546,0.0,0.21694296363154128,0.9395916448110797,0.4219150834264551
Segobriga,ENTRP,ENTRP Medium,2038.0,0.2654233569339473,0.08057720674182801,0.2503493673629685,0.2737977955844911,0.4445071559102034,0.4445071559102034,0.6072875216726515,0.016004351505126285,0.10337060098503331,0.08057720674182801,0.4203464989415322,0.0,0.15144993464241038,0.004137872815444389,0.30861201961229934,0.0,0.21930261634311077,0.9399847189640904,0.4203464989415322
Segobriga,ENTRP,ENTRP Medium,2038.25,0.2652434852825414,0.08003910646630234,0.25045040055427015,0.27346186568713654,0.44450323685837606,0.44450323685837606,0.6085964935373643,0.01599041191638176,0.10312275399292613,0.08003910646630234,0.41864807205518,0.0,0.15133628240435637,0.004022756884989662,0.3065067673645905,0.0,0.22165888704436915,0.9403359533755627,0.41864807205518
Segobriga,ENTRP,ENTRP Medium,2038.5,0.2650451859643489,0.07950388223555978,0.2505463843143,0.27310007576993156,0.44449956269706536,0.44449956269706536,0.6099077826631844,0.015976150739432655,0.10284454323625801,0.07950388223555978,0.4168247216128589,0.0,0.15122644270629967,0.003915966111941829,0.30446233047224697,0.0,0.22400009919521854,0.9406464002179594,0.4168247216128589
Segobriga,ENTRP,ENTRP Medium,2038.75,0.2648284682760531,0.07897145611270093,0.25063785601868493,0.27271214175236874,0.4444961181266947,0.4444961181266947,0.6112214139582162,0.015961563465601198,0.10253872843021201,0.07897145611270093,0.41488177792874487,0.0,0.15112046072386862,0.0038163646580707147,0.30247873257701474,0.0,0.22631300161514747,0.9409171603397277,0.41488177792874487
Segobriga,ENTRP,ENTRP Medium,2039.0,0.2645942874152268,0.07844175994037712,0.25072530690969314,0.2722992765849677,0.444492888803175,0.444492888803175,0.6125374071746579,0.01594664610870105,0.10220783252155463,0.07844175994037712,0.41282438986443687,0.0,0.15102581105360088,0.003722618313729093,0.3005551937663629,0.0,0.22859191090267353,0.9411491754994693,0.41282438986443687
Segobriga,ENTRP,ENTRP Medium,2039.25,0.2643433866931341,0.07791464568978436,0.25080916821107835,0.27186239696094283,0.4444898612782755,0.4444898612782755,0.6138557767024116,0.01593139521547699,0.10185416216944337,0.07791464568978436,0.41065990210865366,0.0,0.15094257550344006,0.003633526616017961,0.2986903664228497,0.0,0.2308310150424487,0.9413442848464221,0.41065990210865366
Segobriga,ENTRP,ENTRP Medium,2039.5,0.26407675297602107,0.07739002022020496,0.25088984178573415,0.2714028147484027,0.4444870229437112,0.4444870229437112,0.6151765314722716,0.01591580787406276,0.10147982641842052,0.07739002022020496,0.40839778846159,0.0,0.1508699353236653,0.0035480262546952945,0.2968822501111774,0.0,0.23302423316914933,0.9415053109537569,0.40839778846159
Segobriga,ENTRP,ENTRP Medium,2039.75,0.2637952954685767,0.07686781028491226,0.250967696507561,0.27092173933580765,0.4444843619787151,0.4444843619787151,0.6164996748245821,0.015899881720542984,0.10108675372905253,0.07686781028491226,0.4060466042219827,0.0,0.150807143069669,0.0034651376044050703,0.29512917165152874,0.0,0.23516613202296888,0.9416348612297321,0.4060466042219827
Segobriga,ENTRP,ENTRP Medium,2040.0,0.26325684403720484,0.07634795256269447,0.251043069480983,0.27004227434621697,0.4444818673008786,0.4444818673008786,0.6178252050820178,0.01588361494369131,0.1006767075156329,0.07634795256269447,0.4036143655056159,0.0,0.1507535158074499,0.003383965099351354,0.2934295211003392,0.0,0.23384938937877273,0.941735346718808,0.4036143655056159
Segobriga,ENTRP,ENTRP Low,2015.0,0.28770764912604896,0.10414989756702749,0.24905685232749636,0.30918031401413376,0.5969498910675382,0.5969498910675382,0.47360182057146494,0.016399826215093175,0.05418282621635799,0.10414989756702749,0.5800131728990714,0.0,0.18119256521782912,0.0,0.5920182093492874,0.07822034219242814,0.07179140522330814,0.6993739583462084,0.5800131728990714
Segobriga,ENTRP,ENTRP Low,2015.25,0.28825109358100115,0.10430578399021878,0.25020254353946647,0.30938917693740936,0.5969498910675382,0.5969498910675382,0.4791912463670993,0.016405239558962767,0.05416055671351326,0.10430578399021878,0.5784140235480928,0.0,0.17740041841329415,0.0,0.58789961193137,0.07782237188894835,0.08055407681745108,0.7039980662894352,0.5784140235480928
Segobriga,ENTRP,ENTRP Low,2015.5,0.2891020643834297,0.10446372174007158,0.2513155888179835,0.31009455080867765,0.5969498910675382,0.5969498910675382,0.4847056144162818,0.01641026535060041,0.05404845151542535,0.10446372174007158,0.5776411660568469,0.0,0.17398876203073554,0.0,0.5838833624451856,0.0774032553803947,0.0915635379217313,0.7087297073863579,0.5776411660568469
Segobriga,ENTRP,ENTRP Low,2015.75,0.29001413067217346,0.10462430924331341,0.25240075671251916,0.3109104495386481,0.5969498910675382,0.5969498910675382,0.4901497737768981,0.016414913543076025,0.053864895931770164,0.10462430924331341,0.5776300491316653,0.0,0.17095915001262954,0.0,0.5799696142374758,0.07696226569379681,0.10149269205606955,0.7135502255845304,0.5776300491316653
Segobriga,ENTRP,ENTRP Low,2016.0,0.28826854515480244,0.10478249860630394,0.2534609212075291,0.3076061140143988,0.5969498910675382,0.5969498910675382,0.49552782347838054,0.016419141393786852,0.05362525149163621,0.10478249860630394,0.5593349349517266,0.0,0.16827464405094977,0.0,0.5761581568515927,0.07649888716981043,0.11041111696539666,0.7184423511883862,0.5593349349517266
Segobriga,ENTRP,ENTRP Low,2016.25,0.2851788973881965,0.10493814472852374,0.253824547672756,0.30259798056344134,0.5969498910675382,0.5969498910675382,0.49746947820811105,0.016422979093181838,0.05334224526642511,0.10493814472852374,0.5336453772136834,0.0,0.1659022865918912,0.0,0.5724511459351516,0.07601550429432952,0.11832892487268441,0.7233932089495487,0.5336453772136834
Segobriga,ENTRP,ENTRP Low,2016.5,0.2823741699916758,0.10510307777367943,0.2540536929299205,0.2981077683593176,0.5969498910675382,0.5969498910675382,0.498762611740317,0.016426454131165273,0.05302642993690292,0.10510307777367943,0.5105694226682369,0.0,0.16381259576528434,0.0,0.5688493200649657,0.07550545907473398,0.1252743186007658,0.7283893763916351,0.5105694226682369
Segobriga,ENTRP,ENTRP Low,2016.75,0.2798541350733355,0.10530270159012692,0.2542839199192898,0.2940598101589165,0.5969498910675382,0.5969498910675382,0.5000508780550639,0.0164295913516304,0.05268653753208973,0.10530270159012692,0.4897599045863013,0.0,0.16197913693890242,0.0,0.565352659850681,0.0749698954660507,0.13130062964261796,0.7334161603593939,0.4897599045863013
Segobriga,ENTRP,ENTRP Low,2017.0,0.27757912969106363,0.10553988227019921,0.2545171066004866,0.29039136474138416,0.5969498910675382,0.5969498910675382,0.5013335766683642,0.016432413425602563,0.05232976957072886,0.10553988227019921,0.4709300250776815,0.0,0.16037816211402411,0.0,0.5619640992356637,0.07440014330314976,0.13646034608151306,0.738459481782744,0.4709300250776815
Segobriga,ENTRP,ENTRP Low,2017.25,0.2755162578651668,0.10581714090457611,0.25475487446987055,0.2870503597514425,0.5969498910675382,0.5969498910675382,0.5026103549027071,0.01643494101356599,0.05196204446096546,0.10581714090457611,0.4538390831153139,0.0,0.1589885240967049,0.0,0.5586826659185159,0.07379746023750197,0.14080042122596864,0.7435060000536632,0.4538390831153139
Segobriga,ENTRP,ENTRP Low,2017.5,0.2736500893320392,0.10613650755948632,0.25499854091439655,0.284012060675174,0.5969498910675382,0.5969498910675382,0.5038809060297507,0.016437192915890585,0.05158820699931715,0.10613650755948632,0.4382503191334348,0.0,0.1578247932242963,0.0,0.5554942798603995,0.07315851995848377,0.1445988688272875,0.7485314459392292,0.4382503191334348
Segobriga,ENTRP,ENTRP Low,2017.75,0.2719646394899474,0.10649954642600712,0.25524916306422335,0.2812510152820164,0.5969498910675382,0.5969498910675382,0.5051449865466049,0.01643918621219997,0.0512122050687665,0.10649954642600712,0.4240045966126245,0.0,0.15686230709172755,0.0,0.5523913960495568,0.07247625331132568,0.1479977654341637,0.7535222224261244,0.4240045966126245
Segobriga,ENTRP,ENTRP Low,2018.0,0.27044033852109656,0.10690740482185855,0.2555075739449462,0.27873631884118005,0.5969498910675382,0.5969498910675382,0.5064023992148783,0.01644093638600025,0.05083723823445572,0.10690740482185855,0.4109680437571324,0.0,0.1560765340348599,0.0,0.5493726331119169,0.07175026802870586,0.1510184522735923,0.7584728946072804,0.4109680437571324
Segobriga,ENTRP,ENTRP Low,2018.25,0.2690592557727839,0.10736088211384034,0.25577436985629176,0.2764397479486129,0.5969498910675382,0.5969498910675382,0.5076527362175207,0.01644245744578555,0.0504658824367741,0.10736088211384034,0.3990156590486821,0.0,0.1554499904674725,0.0,0.5464394214699692,0.07096979841721014,0.15368936444748302,0.7633778386380168,0.3990156590486821
Segobriga,ENTRP,ENTRP Low,2018.5,0.2678100487680612,0.10786047707829369,0.256049959491158,0.274343431699674,0.5969498910675382,0.5969498910675382,0.5088954724712462,0.01644376203722675,0.050100194801485164,0.10786047707829369,0.388070030265292,0.0,0.15496613534700618,0.0,0.5435950950634283,0.0701177161727616,0.1560401513021398,0.7682317268811464,0.388070030265292
Segobriga,ENTRP,ENTRP Low,2018.75,0.2666761667648438,0.10837206312904256,0.25632782809018206,0.2724252438063226,0.5969498910675382,0.5969498910675382,0.5101305232063855,0.0164448615471493,0.04974180150079475,0.10837206312904256,0.3780301959161981,0.0,0.1546093859208613,0.0,0.5408375892494875,0.0691932076617277,0.15809583416413067,0.7730307854282995,0.3780301959161981
Segobriga,ENTRP,ENTRP Low,2019.0,0.26564567264938105,0.10889560959352733,0.25660778131552714,0.27066672339041103,0.5969498910675382,0.5969498910675382,0.5113578362933004,0.01644576611753808,0.049389803505731654,0.10889560959352733,0.36881072435229206,0.0,0.15436576373840097,0.0,0.5381647992686993,0.06819561660939928,0.15988119202380366,0.7777716901688115,0.36881072435229206
Segobriga,ENTRP,ENTRP Low,2019.25,0.264708218699213,0.10943116011033152,0.25688968139483903,0.2690518505349764,0.5969498910675382,0.5969498910675382,0.5125773873839,0.016446484758832657,0.049043483653592644,0.10943116011033152,0.3603362395500024,0.0,0.1542226772160265,0.0,0.5355746276505828,0.06712557135541586,0.1614197563002916,0.7824515431924657,0.3603362395500024
Segobriga,ENTRP,ENTRP Low,2019.5,0.26385055467113117,0.10997875293113837,0.2571737101048467,0.2675599127635115,0.5969498910675382,0.5969498910675382,0.5137888472898681,0.016447025500349745,0.04870403373533893,0.10997875293113837,0.35253981656251127,0.0,0.15416887407692012,0.0,0.53307102253069,0.0659642878138719,0.16268665385833442,0.7870687434667643,0.35253981656251127
Segobriga,ENTRP,ENTRP Low,2019.75,0.26306268608537176,0.11053845924103795,0.2574597953721127,0.2661754031482934,0.5969498910675382,0.5969498910675382,0.5149908411092041,0.016447403405527895,0.04837238203725547,0.11053845924103795,0.34536204128186204,0.0,0.15419733108241052,0.0,0.5306698063852682,0.06465604847080018,0.16371338962756002,0.791617970204878,0.34536204128186204
Segobriga,ENTRP,ENTRP Low,2020.0,0.2623375751523335,0.11111040656966205,0.25774811595559777,0.2648872747060757,0.5969498910675382,0.5969498910675382,0.5161834197251745,0.016447625479106352,0.048049236936507846,0.11111040656966205,0.33875365181046085,0.0,0.1542955341134336,0.0,0.5283690159018861,0.06320127782777575,0.16451486052668635,0.7960974803639773,0.33875365181046085
Segobriga,ENTRP,ENTRP Low,2020.25,0.26166850991419754,0.11169467681318364,0.25803880811006474,0.26368501091649355,0.5969498910675382,0.5969498910675382,0.5173666517432972,0.016447697374252557,0.04773512355205204,0.11169467681318364,0.3326660720539988,0.0,0.15445511270240325,0.0,0.5261666721193469,0.06160037348775181,0.16510496999409618,0.8005058258368462,0.3326660720539988
Segobriga,ENTRP,ENTRP Low,2020.5,0.26105094205319074,0.11229131610337284,0.25833198032633237,0.2625614763458899,0.5969498910675382,0.5969498910675382,0.5185406558826495,0.01644762401306549,0.047430414565035814,0.11229131610337284,0.3270545661805403,0.0,0.1546685314190403,0.0,0.5240607890073412,0.059860430942209254,0.16551257824875296,0.8048418251345848,0.3270545661805403
Segobriga,ENTRP,ENTRP Low,2020.75,0.2604798284284458,0.11290019512131261,0.25862767284476507,0.26150880375271274,0.5969498910675382,0.5969498910675382,0.519705512247493,0.016447409644413102,0.04713535614306861,0.11290019512131261,0.32188406631458827,0.0,0.15492883544072839,0.0,0.5220493797957177,0.05797943741056223,0.1657489120833711,0.8091045364148586,0.32188406631458827
Segobriga,ENTRP,ENTRP Low,2021.0,0.25992939371279633,0.11327410805876002,0.25887613851407987,0.26051453548986103,0.5969498910675382,0.5969498910675382,0.5208595457952232,0.016447057897431228,0.04685008975144677,0.11327410805876002,0.3171196801146504,0.0,0.15522972170040455,0.0,0.5201553546870664,0.05587915429612346,0.16583911579476301,0.8132881127010912,0.3171196801146504
Segobriga,ENTRP,ENTRP Low,2021.25,0.2593871430083309,0.1133297988664348,0.25906051756344917,0.2595686015888207,0.5969498910675382,0.5969498910675382,0.522001852013373,0.016446375362469543,0.04657467050743029,0.1133297988664348,0.31273010112914784,0.0,0.1555654974459514,0.0,0.5183888193536367,0.053513547236777974,0.16579890939958503,0.8173904386051398,0.31273010112914784
Segobriga,ENTRP,ENTRP Low,2021.5,0.2588824404173821,0.11338508877629083,0.2592915897727209,0.2586551352199717,0.5969498910675382,0.5969498910675382,0.5231421665785289,0.01644556119317634,0.04653524124807004,0.11338508877629083,0.3087264880311951,0.0,0.1558915360734189,0.0,0.5168565940960111,0.0508237868587246,0.16560581165599653,0.8212655122332039,0.3087264880311951
Segobriga,ENTRP,ENTRP Low,2021.75,0.2584156333343856,0.11343886000394951,0.25956458928044923,0.2577773244754613,0.5969498910675382,0.5969498910675382,0.5242820072831558,0.016444614682067583,0.04670757336553519,0.11343886000394951,0.3051167796849139,0.0,0.15620242109798338,0.0,0.5155450052033457,0.047808156725263264,0.16528080113080895,0.824925976751923,0.3051167796849139
Segobriga,ENTRP,ENTRP Low,2022.0,0.2580312173291511,0.1134894940528212,0.2598750652417483,0.2570068573777082,0.5969498910675382,0.5969498910675382,0.5254227393502908,0.016443534256727427,0.04706966748136369,0.1134894940528212,0.3019048199950352,0.0,0.1564940448978409,0.0006285122524453235,0.5144417670302177,0.044464435322253845,0.16483942887385988,0.8283838880326848,0.3019048199950352
Segobriga,ENTRP,ENTRP Low,2022.25,0.2576150039317308,0.11353550574944098,0.259840624146803,0.2563785482566907,0.5950568244510648,0.5950568244510648,0.5265668887441575,0.016442317534988083,0.047601584254363574,0.11353550574944098,0.29909068221569823,0.0,0.156766998704773,0.0021772467468470823,0.5135336315878313,0.04079882485294425,0.16429829778640126,0.8316505702000231,0.29909068221569823
Segobriga,ENTRP,ENTRP Low,2022.5,0.25723091545208066,0.11357553706824551,0.259825708899678,0.2557893635367488,0.593114241001565,0.593114241001565,0.5277125256150513,0.016440961366454506,0.04828527944707375,0.11357553706824551,0.2966795245229123,0.0,0.15702180499664403,0.0036489529541877635,0.5127490590716525,0.036670319781661465,0.16370367396087787,0.8349514120198909,0.2966795245229123
Segobriga,ENTRP,ENTRP Low,2022.75,0.25687329736137077,0.11360828760502409,0.2598274246125199,0.2552321155551769,0.5911201721599274,0.5911201721599274,0.5288589259709586,0.01643946177385181,0.0491102755528375,0.11360828760502409,0.2946570008548113,0.0,0.1572589079927947,0.005065547733687949,0.5121055862048602,0.031989319520898,0.16307593773933887,0.8382797390953894,0.2946570008548113
Segobriga,ENTRP,ENTRP Low,2023.0,0.2565397911632755,0.11363254962300931,0.25984646630128433,0.25470274941993726,0.589072543617998,0.589072543617998,0.5300073256700388,0.016437815965531805,0.05008209662984356,0.11363254962300931,0.2930078936659928,0.0,0.1574785550783012,0.00643072599821453,0.5115975093618403,0.026762960195775762,0.1624095838142584,0.8416296229990596,0.2930078936659928
Segobriga,ENTRP,ENTRP Low,2023.25,0.25623006958360917,0.11364703934235386,0.2598919312927023,0.25419570196744634,0.5869691681210004,0.5869691681210004,0.5311580415217967,0.016436021025334004,0.051249386453026506,0.11364703934235386,0.2917209352082556,0.0,0.1576806437119415,0.007740428994907242,0.5112279610889829,0.020991538189923296,0.1616930528399732,0.8449858224647775,0.2917209352082556
Segobriga,ENTRP,ENTRP Low,2023.5,0.25645784079974315,0.11364247061723003,0.2599576221429603,0.25451351783128917,0.5848077376739795,0.5848077376739795,0.5323124028966684,0.01643407330819433,0.052591426218729295,0.11364247061723003,0.29078813491393807,0.0,0.1578659367792901,0.008996452860727937,0.5109855358916738,0.021917378027907535,0.1609294502027174,0.8483506368914094,0.29078813491393807
Segobriga,ENTRP,ENTRP Low,2023.75,0.2567465515007855,0.11361696016032238,0.2600401396671882,0.25491678029722853,0.5825858150938881,0.5825858150938881,0.5334763304637229,0.01643196863204673,0.054089623985961066,0.11361696016032238,0.2902071315202176,0.0,0.15803596429954123,0.0102006509365166,0.5108566769771277,0.022887494370983287,0.16012488672906497,0.8517310863213878,0.2902071315202176
Segobriga,ENTRP,ENTRP Low,2024.0,0.25709108981405915,0.11356831324709434,0.2601359880762363,0.25539947966840515,0.5803008248423093,0.5803008248423093,0.5346538075329873,0.01642970203827831,0.05572729272051241,0.11356831324709434,0.2899871409731771,0.0,0.1581907485178052,0.011355035847842502,0.510828400056795,0.023832985770402965,0.15927648914311285,0.8551373757333335,0.2899871409731771
